"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5"
"325","15.0","70.0","19.0","68.0","84.0","15.0","5.0","50.0","89.0","62.0","52.0","26.0","25.0","35.0","62.0","30.0","26.0","50.0","68.0","84.0","30.0","70.0","83.0","89.0","1.0","30.0","70.0","83.0","89.0","1.0"
"326","28.0","70.0","25.0","89.0","84.0","15.0","26.0","83.0","89.0","84.0","15.0","5.0","50.0","68.0","62.0","30.0","5.0","83.0","35.0","1.0","30.0","60.0","50.0","89.0","62.0","15.0","70.0","19.0","68.0","62.0"
"327","30.0","70.0","25.0","68.0","84.0","15.0","5.0","25.0","89.0","62.0","52.0","26.0","25.0","4.0","62.0","28.0","5.0","25.0","4.0","62.0","52.0","5.0","25.0","68.0","62.0","52.0","60.0","19.0","4.0","62.0"
"328","30.0","70.0","25.0","68.0","84.0","52.0","60.0","83.0","68.0","62.0","15.0","5.0","50.0","68.0","84.0","52.0","26.0","83.0","68.0","84.0","15.0","5.0","25.0","68.0","62.0","52.0","26.0","19.0","4.0","62.0"
"329","30.0","70.0","25.0","89.0","84.0","28.0","70.0","19.0","4.0","1.0","30.0","5.0","25.0","89.0","30.0","30.0","5.0","83.0","89.0","62.0","30.0","5.0","83.0","68.0","62.0","30.0","5.0","83.0","35.0","30.0"
"330","30.0","70.0","25.0","?","30.0","30.0","5.0","83.0","68.0","62.0","15.0","70.0","19.0","35.0","84.0","?","5.0","83.0","68.0","1.0","15.0","60.0","83.0","68.0","62.0","52.0","60.0","25.0","4.0","1.0"
"331","30.0","70.0","19.0","89.0","84.0","28.0","70.0","19.0","4.0","62.0","30.0","60.0","19.0","35.0","62.0","52.0","60.0","83.0","68.0","62.0","52.0","60.0","83.0","4.0","84.0","15.0","5.0","50.0","68.0","84.0"
"332","30.0","70.0","25.0","89.0","84.0","30.0","5.0","25.0","89.0","62.0","30.0","26.0","83.0","68.0","1.0","15.0","60.0","50.0","89.0","62.0","52.0","60.0","25.0","89.0","62.0","30.0","26.0","50.0","68.0","84.0"
"333","30.0","70.0","50.0","89.0","84.0","15.0","5.0","19.0","4.0","62.0","52.0","5.0","19.0","4.0","84.0","15.0","60.0","19.0","89.0","62.0","30.0","70.0","83.0","68.0","62.0","30.0","60.0","83.0","68.0","1.0"
"334","30.0","60.0","25.0","89.0","1.0","15.0","5.0","19.0","68.0","62.0","52.0","70.0","25.0","35.0","1.0","15.0","26.0","19.0","35.0","62.0","30.0","70.0","83.0","68.0","84.0","15.0","26.0","25.0","35.0","62.0"
"335","30.0","26.0","19.0","89.0","30.0","15.0","5.0","83.0","35.0","84.0","52.0","70.0","25.0","35.0","62.0","52.0","60.0","83.0","4.0","62.0","52.0","60.0","19.0","4.0","1.0","15.0","5.0","19.0","35.0","84.0"
"336","28.0","60.0","25.0","68.0","84.0","52.0","60.0","83.0","35.0","62.0","30.0","70.0","19.0","68.0","84.0","15.0","60.0","83.0","89.0","62.0","30.0","70.0","83.0","35.0","62.0","15.0","60.0","19.0","68.0","62.0"
"337","30.0","26.0","50.0","68.0","30.0","52.0","26.0","50.0","35.0","30.0","15.0","60.0","19.0","68.0","84.0","52.0","26.0","83.0","35.0","62.0","52.0","60.0","25.0","68.0","84.0","52.0","26.0","83.0","4.0","62.0"
"338","30.0","70.0","25.0","89.0","84.0","28.0","26.0","83.0","35.0","62.0","15.0","70.0","25.0","68.0","30.0","30.0","70.0","25.0","89.0","62.0","30.0","60.0","83.0","68.0","84.0","52.0","60.0","83.0","4.0","30.0"
"339","30.0","26.0","50.0","68.0","30.0","15.0","60.0","19.0","4.0","62.0","30.0","70.0","83.0","35.0","1.0","52.0","60.0","50.0","68.0","62.0","52.0","60.0","83.0","4.0","62.0","15.0","70.0","19.0","35.0","84.0"
"340","30.0","26.0","25.0","89.0","84.0","15.0","5.0","83.0","68.0","1.0","52.0","60.0","25.0","35.0","1.0","30.0","70.0","83.0","68.0","84.0","15.0","26.0","19.0","89.0","84.0","28.0","5.0","25.0","4.0","62.0"
"341","30.0","5.0","50.0","89.0","84.0","15.0","70.0","50.0","35.0","62.0","15.0","60.0","50.0","68.0","62.0","52.0","60.0","83.0","35.0","62.0","30.0","70.0","50.0","4.0","62.0","30.0","5.0","83.0","35.0","84.0"
"342","30.0","5.0","50.0","89.0","30.0","30.0","5.0","83.0","4.0","62.0","15.0","5.0","83.0","35.0","84.0","30.0","60.0","50.0","89.0","1.0","15.0","5.0","83.0","89.0","62.0","28.0","70.0","83.0","35.0","62.0"
"343","28.0","60.0","19.0","89.0","84.0","15.0","5.0","50.0","89.0","62.0","30.0","5.0","83.0","4.0","1.0","52.0","5.0","50.0","35.0","62.0","15.0","60.0","19.0","68.0","84.0","15.0","60.0","83.0","89.0","62.0"
"344","30.0","70.0","83.0","68.0","84.0","15.0","26.0","50.0","35.0","84.0","15.0","60.0","19.0","89.0","84.0","15.0","26.0","83.0","4.0","84.0","15.0","5.0","19.0","89.0","84.0","52.0","5.0","50.0","68.0","62.0"
"345","30.0","26.0","25.0","89.0","84.0","52.0","60.0","83.0","89.0","30.0","15.0","5.0","50.0","4.0","84.0","52.0","5.0","25.0","35.0","62.0","28.0","60.0","25.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0"
"346","28.0","70.0","25.0","89.0","84.0","52.0","70.0","25.0","35.0","30.0","28.0","60.0","25.0","68.0","84.0","52.0","60.0","19.0","68.0","62.0","15.0","5.0","19.0","35.0","62.0","30.0","60.0","25.0","68.0","62.0"
"347","28.0","70.0","25.0","89.0","30.0","15.0","26.0","19.0","89.0","30.0","15.0","5.0","83.0","35.0","1.0","30.0","60.0","83.0","35.0","62.0","52.0","60.0","50.0","35.0","62.0","52.0","60.0","83.0","35.0","62.0"
"348","30.0","26.0","19.0","89.0","84.0","15.0","26.0","83.0","35.0","30.0","30.0","26.0","83.0","35.0","62.0","15.0","70.0","50.0","68.0","62.0","30.0","60.0","83.0","35.0","62.0","15.0","5.0","19.0","68.0","30.0"
"349","30.0","26.0","19.0","89.0","84.0","28.0","5.0","50.0","4.0","62.0","15.0","60.0","50.0","68.0","62.0","15.0","26.0","50.0","89.0","84.0","15.0","5.0","50.0","35.0","62.0","52.0","60.0","83.0","4.0","62.0"
"350","28.0","70.0","19.0","89.0","?","15.0","5.0","25.0","89.0","62.0","30.0","5.0","83.0","68.0","62.0","30.0","26.0","83.0","35.0","30.0","52.0","60.0","50.0","?","62.0","30.0","70.0","50.0","68.0","84.0"
"351","28.0","26.0","50.0","89.0","84.0","28.0","26.0","19.0","4.0","84.0","15.0","5.0","25.0","35.0","62.0","52.0","70.0","83.0","4.0","84.0","52.0","60.0","83.0","68.0","1.0","15.0","26.0","83.0","35.0","30.0"
"352","28.0","60.0","19.0","89.0","84.0","15.0","70.0","83.0","35.0","62.0","30.0","60.0","25.0","35.0","1.0","30.0","70.0","50.0","35.0","30.0","30.0","60.0","83.0","35.0","62.0","15.0","60.0","19.0","68.0","62.0"
"353","30.0","60.0","25.0","68.0","84.0","52.0","60.0","83.0","4.0","84.0","15.0","5.0","19.0","89.0","84.0","30.0","5.0","83.0","4.0","1.0","15.0","5.0","50.0","89.0","62.0","15.0","70.0","83.0","89.0","62.0"
"354","30.0","60.0","19.0","89.0","84.0","52.0","5.0","50.0","35.0","1.0","15.0","60.0","25.0","68.0","62.0","52.0","26.0","19.0","4.0","62.0","30.0","70.0","50.0","68.0","84.0","15.0","5.0","50.0","89.0","62.0"
"355","30.0","70.0","25.0","89.0","30.0","15.0","26.0","19.0","35.0","62.0","30.0","70.0","83.0","68.0","1.0","28.0","70.0","19.0","68.0","1.0","30.0","70.0","19.0","35.0","84.0","15.0","26.0","19.0","35.0","1.0"
"356","30.0","60.0","83.0","89.0","30.0","52.0","60.0","83.0","4.0","62.0","15.0","5.0","19.0","89.0","84.0","52.0","5.0","25.0","4.0","1.0","15.0","5.0","50.0","68.0","62.0","15.0","60.0","83.0","89.0","1.0"
"357","52.0","26.0","25.0","68.0","30.0","?","5.0","19.0","4.0","62.0","30.0","60.0","83.0","68.0","62.0","15.0","60.0","19.0","68.0","62.0","15.0","60.0","25.0","68.0","1.0","30.0","26.0","?","35.0","62.0"
"358","30.0","60.0","25.0","89.0","84.0","30.0","26.0","83.0","4.0","84.0","15.0","60.0","83.0","35.0","62.0","52.0","60.0","83.0","35.0","84.0","15.0","26.0","19.0","4.0","84.0","15.0","5.0","83.0","35.0","62.0"
"359","30.0","70.0","19.0","89.0","84.0","28.0","5.0","19.0","89.0","1.0","30.0","5.0","19.0","35.0","62.0","28.0","60.0","19.0","4.0","30.0","15.0","5.0","50.0","68.0","62.0","28.0","60.0","50.0","35.0","62.0"
"360","30.0","70.0","50.0","89.0","30.0","28.0","5.0","19.0","4.0","62.0","28.0","60.0","83.0","68.0","30.0","15.0","5.0","19.0","89.0","62.0","30.0","26.0","19.0","68.0","62.0","15.0","60.0","19.0","35.0","1.0"
"361","30.0","5.0","50.0","4.0","84.0","15.0","26.0","19.0","35.0","84.0","28.0","70.0","83.0","4.0","62.0","15.0","5.0","25.0","35.0","30.0","52.0","60.0","83.0","35.0","62.0","52.0","26.0","19.0","4.0","62.0"
"362","28.0","?","19.0","89.0","30.0","15.0","70.0","50.0","89.0","62.0","15.0","5.0","50.0","68.0","1.0","15.0","70.0","83.0","35.0","1.0","30.0","26.0","83.0","35.0","62.0","52.0","?","50.0","68.0","62.0"
"363","30.0","26.0","25.0","89.0","84.0","52.0","5.0","83.0","4.0","62.0","52.0","5.0","25.0","4.0","1.0","30.0","60.0","19.0","35.0","62.0","52.0","60.0","25.0","35.0","62.0","28.0","26.0","25.0","35.0","84.0"
"364","28.0","60.0","50.0","89.0","1.0","15.0","5.0","50.0","89.0","62.0","?","70.0","50.0","68.0","62.0","28.0","70.0","83.0","35.0","1.0","52.0","60.0","25.0","68.0","30.0","52.0","60.0","83.0","68.0","62.0"
"365","52.0","5.0","19.0","68.0","30.0","15.0","60.0","19.0","4.0","62.0","30.0","60.0","83.0","68.0","62.0","52.0","60.0","83.0","4.0","62.0","15.0","26.0","50.0","68.0","84.0","15.0","5.0","83.0","4.0","62.0"
"366","28.0","60.0","19.0","68.0","84.0","15.0","60.0","50.0","68.0","62.0","30.0","70.0","83.0","35.0","1.0","15.0","26.0","50.0","35.0","1.0","15.0","60.0","19.0","4.0","62.0","30.0","70.0","83.0","35.0","84.0"
"367","28.0","5.0","50.0","4.0","84.0","52.0","5.0","19.0","4.0","62.0","52.0","26.0","19.0","4.0","84.0","28.0","5.0","25.0","89.0","62.0","30.0","26.0","25.0","68.0","84.0","15.0","60.0","19.0","4.0","62.0"
"368","30.0","70.0","50.0","68.0","84.0","30.0","26.0","83.0","89.0","62.0","15.0","5.0","19.0","68.0","62.0","15.0","70.0","83.0","68.0","1.0","15.0","26.0","83.0","35.0","84.0","28.0","5.0","83.0","4.0","62.0"
"369","28.0","70.0","19.0","89.0","84.0","15.0","26.0","50.0","35.0","84.0","30.0","70.0","83.0","89.0","1.0","30.0","60.0","83.0","35.0","62.0","15.0","70.0","50.0","68.0","1.0","15.0","5.0","83.0","89.0","62.0"
"370","30.0","26.0","50.0","68.0","84.0","15.0","70.0","50.0","89.0","84.0","15.0","5.0","50.0","35.0","1.0","28.0","70.0","50.0","68.0","62.0","52.0","60.0","25.0","68.0","30.0","30.0","70.0","50.0","68.0","84.0"
"371","28.0","70.0","19.0","4.0","84.0","15.0","60.0","50.0","4.0","62.0","15.0","5.0","?","68.0","62.0","30.0","60.0","19.0","35.0","1.0","52.0","70.0","50.0","4.0","62.0","15.0","5.0","25.0","89.0","84.0"
"372","30.0","26.0","25.0","68.0","84.0","52.0","70.0","50.0","35.0","1.0","28.0","60.0","25.0","89.0","62.0","15.0","5.0","83.0","68.0","62.0","30.0","5.0","83.0","35.0","1.0","52.0","70.0","50.0","35.0","1.0"
"373","30.0","70.0","83.0","89.0","84.0","28.0","70.0","19.0","35.0","84.0","30.0","70.0","25.0","89.0","30.0","15.0","5.0","19.0","68.0","62.0","52.0","70.0","19.0","35.0","62.0","15.0","?","83.0","89.0","84.0"
"374","30.0","70.0","19.0","89.0","1.0","30.0","60.0","83.0","35.0","30.0","52.0","5.0","50.0","89.0","30.0","15.0","26.0","25.0","35.0","84.0","52.0","?","25.0","35.0","?","30.0","60.0","50.0","4.0","62.0"
"375","30.0","70.0","25.0","68.0","84.0","15.0","26.0","19.0","35.0","62.0","28.0","26.0","83.0","89.0","62.0","15.0","70.0","19.0","68.0","30.0","28.0","26.0","50.0","89.0","62.0","15.0","5.0","50.0","68.0","30.0"
"376","30.0","5.0","25.0","89.0","84.0","52.0","5.0","50.0","68.0","62.0","28.0","26.0","25.0","68.0","62.0","28.0","26.0","19.0","4.0","62.0","28.0","5.0","19.0","35.0","62.0","15.0","60.0","25.0","68.0","84.0"
"377","30.0","60.0","19.0","89.0","84.0","30.0","26.0","83.0","89.0","84.0","15.0","5.0","50.0","35.0","62.0","30.0","60.0","83.0","35.0","62.0","30.0","70.0","83.0","68.0","62.0","52.0","60.0","50.0","4.0","84.0"
"378","30.0","70.0","19.0","89.0","30.0","28.0","70.0","19.0","4.0","1.0","15.0","5.0","19.0","68.0","30.0","52.0","5.0","19.0","68.0","62.0","15.0","60.0","25.0","68.0","84.0","52.0","60.0","50.0","35.0","62.0"
"379","30.0","70.0","83.0","89.0","84.0","15.0","5.0","19.0","4.0","62.0","28.0","5.0","83.0","35.0","84.0","15.0","60.0","50.0","4.0","30.0","52.0","5.0","25.0","35.0","62.0","15.0","60.0","19.0","68.0","84.0"
"380","30.0","5.0","19.0","68.0","30.0","30.0","5.0","83.0","89.0","30.0","30.0","5.0","83.0","68.0","62.0","15.0","26.0","50.0","68.0","30.0","28.0","5.0","83.0","35.0","1.0","15.0","60.0","25.0","4.0","84.0"
"381","30.0","60.0","50.0","68.0","84.0","15.0","5.0","50.0","35.0","84.0","15.0","70.0","50.0","4.0","1.0","15.0","5.0","83.0","35.0","62.0","52.0","70.0","25.0","4.0","62.0","15.0","5.0","19.0","35.0","84.0"
"382","30.0","60.0","19.0","89.0","84.0","15.0","?","19.0","35.0","84.0","52.0","60.0","50.0","35.0","62.0","52.0","?","25.0","35.0","84.0","28.0","70.0","25.0","35.0","1.0","30.0","60.0","25.0","35.0","62.0"
"383","30.0","70.0","19.0","89.0","84.0","28.0","70.0","19.0","35.0","62.0","30.0","60.0","25.0","68.0","84.0","15.0","26.0","50.0","89.0","84.0","15.0","5.0","83.0","35.0","62.0","28.0","70.0","25.0","4.0","62.0"
"384","30.0","70.0","50.0","35.0","84.0","28.0","70.0","50.0","4.0","62.0","30.0","5.0","25.0","68.0","30.0","15.0","60.0","19.0","35.0","62.0","52.0","60.0","25.0","35.0","84.0","30.0","26.0","50.0","89.0","62.0"
"385","28.0","70.0","25.0","89.0","84.0","30.0","60.0","25.0","89.0","30.0","15.0","70.0","19.0","35.0","62.0","15.0","26.0","83.0","35.0","84.0","28.0","26.0","50.0","35.0","62.0","15.0","60.0","50.0","4.0","30.0"
"386","30.0","70.0","19.0","89.0","84.0","15.0","26.0","83.0","68.0","62.0","15.0","60.0","83.0","68.0","62.0","15.0","26.0","50.0","35.0","84.0","28.0","26.0","83.0","35.0","62.0","28.0","26.0","19.0","35.0","62.0"
"387","30.0","70.0","83.0","89.0","84.0","30.0","60.0","25.0","4.0","30.0","15.0","5.0","19.0","4.0","62.0","30.0","60.0","83.0","68.0","1.0","52.0","5.0","83.0","68.0","1.0","15.0","5.0","25.0","4.0","62.0"
"388","28.0","70.0","19.0","89.0","84.0","52.0","60.0","25.0","35.0","30.0","15.0","26.0","50.0","35.0","?","28.0","70.0","83.0","35.0","1.0","30.0","60.0","25.0","35.0","30.0","15.0","60.0","50.0","35.0","1.0"
"389","30.0","5.0","25.0","89.0","84.0","30.0","5.0","25.0","89.0","?","30.0","60.0","83.0","35.0","62.0","15.0","60.0","83.0","89.0","30.0","15.0","5.0","83.0","68.0","?","28.0","5.0","83.0","4.0","62.0"
"390","28.0","5.0","19.0","89.0","84.0","52.0","60.0","25.0","35.0","30.0","30.0","70.0","50.0","35.0","30.0","30.0","60.0","83.0","89.0","62.0","52.0","60.0","19.0","68.0","62.0","52.0","60.0","50.0","35.0","1.0"
"391","28.0","60.0","25.0","4.0","84.0","28.0","70.0","25.0","89.0","84.0","15.0","26.0","25.0","4.0","84.0","52.0","5.0","50.0","35.0","84.0","15.0","70.0","50.0","35.0","84.0","30.0","60.0","83.0","89.0","62.0"
"392","30.0","70.0","25.0","89.0","84.0","15.0","5.0","50.0","4.0","1.0","52.0","?","25.0","68.0","62.0","30.0","60.0","50.0","35.0","84.0","15.0","70.0","50.0","4.0","84.0","30.0","60.0","83.0","89.0","62.0"
"393","28.0","26.0","25.0","89.0","84.0","28.0","70.0","50.0","35.0","62.0","15.0","26.0","83.0","68.0","1.0","28.0","5.0","50.0","89.0","62.0","52.0","26.0","25.0","68.0","84.0","15.0","5.0","19.0","35.0","84.0"
"394","?","26.0","25.0","89.0","84.0","15.0","60.0","83.0","35.0","30.0","30.0","70.0","83.0","35.0","62.0","30.0","70.0","25.0","35.0","30.0","30.0","60.0","83.0","68.0","62.0","52.0","60.0","50.0","35.0","62.0"
"395","28.0","5.0","50.0","89.0","84.0","15.0","60.0","25.0","68.0","62.0","15.0","60.0","50.0","68.0","62.0","15.0","60.0","50.0","35.0","62.0","52.0","60.0","50.0","35.0","62.0","52.0","5.0","83.0","4.0","84.0"
"396","30.0","26.0","19.0","89.0","84.0","28.0","5.0","19.0","4.0","62.0","28.0","5.0","83.0","35.0","30.0","28.0","70.0","50.0","35.0","62.0","30.0","26.0","25.0","35.0","84.0","15.0","26.0","50.0","35.0","30.0"
"397","30.0","70.0","19.0","89.0","84.0","15.0","5.0","19.0","35.0","30.0","30.0","60.0","25.0","89.0","62.0","15.0","5.0","50.0","68.0","62.0","30.0","70.0","19.0","68.0","1.0","30.0","5.0","83.0","89.0","30.0"
"398","28.0","60.0","25.0","89.0","84.0","30.0","70.0","25.0","?","62.0","30.0","60.0","25.0","68.0","84.0","15.0","5.0","19.0","89.0","62.0","15.0","26.0","50.0","68.0","84.0","28.0","26.0","83.0","4.0","84.0"
"399","30.0","26.0","19.0","89.0","84.0","15.0","60.0","50.0","89.0","62.0","52.0","5.0","83.0","4.0","1.0","30.0","5.0","25.0","89.0","84.0","30.0","5.0","83.0","89.0","62.0","28.0","5.0","19.0","35.0","1.0"
"400","28.0","70.0","83.0","89.0","1.0","15.0","26.0","25.0","35.0","84.0","30.0","70.0","25.0","89.0","1.0","15.0","26.0","25.0","35.0","84.0","15.0","60.0","83.0","4.0","62.0","52.0","60.0","83.0","4.0","62.0"
"401","28.0","70.0","50.0","89.0","1.0","15.0","26.0","25.0","35.0","84.0","15.0","60.0","83.0","4.0","84.0","15.0","26.0","83.0","35.0","1.0","15.0","26.0","83.0","68.0","1.0","52.0","5.0","50.0","89.0","62.0"
"402","30.0","5.0","19.0","89.0","84.0","28.0","5.0","19.0","4.0","62.0","30.0","5.0","25.0","35.0","62.0","30.0","26.0","83.0","68.0","84.0","15.0","70.0","19.0","89.0","1.0","28.0","70.0","50.0","89.0","62.0"
"403","28.0","60.0","50.0","89.0","1.0","28.0","5.0","19.0","68.0","62.0","15.0","26.0","50.0","68.0","62.0","15.0","5.0","83.0","68.0","62.0","52.0","5.0","19.0","68.0","62.0","30.0","26.0","25.0","4.0","84.0"
"404","30.0","60.0","83.0","89.0","84.0","30.0","70.0","83.0","4.0","62.0","52.0","60.0","83.0","68.0","30.0","30.0","60.0","50.0","35.0","62.0","52.0","60.0","50.0","68.0","84.0","15.0","26.0","19.0","4.0","84.0"
"405","52.0","70.0","25.0","68.0","1.0","15.0","5.0","19.0","89.0","84.0","30.0","5.0","83.0","89.0","1.0","30.0","5.0","83.0","35.0","62.0","15.0","60.0","25.0","35.0","84.0","52.0","60.0","50.0","35.0","62.0"
"406","28.0","60.0","25.0","89.0","84.0","30.0","26.0","25.0","89.0","62.0","15.0","26.0","19.0","35.0","84.0","28.0","5.0","50.0","35.0","84.0","30.0","60.0","83.0","89.0","30.0","30.0","70.0","19.0","89.0","1.0"
"407","30.0","60.0","25.0","89.0","84.0","15.0","26.0","19.0","4.0","62.0","30.0","60.0","83.0","35.0","62.0","15.0","60.0","19.0","68.0","1.0","28.0","60.0","83.0","4.0","62.0","15.0","5.0","50.0","35.0","62.0"
"408","30.0","70.0","25.0","68.0","30.0","30.0","70.0","83.0","35.0","1.0","15.0","60.0","50.0","35.0","62.0","15.0","60.0","83.0","68.0","84.0","15.0","5.0","83.0","35.0","62.0","30.0","5.0","83.0","68.0","1.0"
"409","30.0","70.0","50.0","89.0","84.0","52.0","60.0","83.0","68.0","62.0","15.0","60.0","50.0","89.0","62.0","28.0","70.0","19.0","68.0","62.0","15.0","5.0","25.0","35.0","62.0","52.0","70.0","50.0","35.0","1.0"
"410","30.0","26.0","83.0","89.0","84.0","15.0","5.0","83.0","35.0","62.0","52.0","70.0","25.0","68.0","62.0","52.0","60.0","50.0","68.0","84.0","52.0","60.0","25.0","4.0","62.0","30.0","60.0","19.0","68.0","84.0"
"411","28.0","70.0","25.0","89.0","84.0","15.0","26.0","25.0","35.0","62.0","15.0","26.0","50.0","89.0","1.0","28.0","5.0","83.0","68.0","62.0","30.0","60.0","19.0","68.0","30.0","30.0","26.0","25.0","89.0","84.0"
"412","28.0","26.0","19.0","89.0","84.0","15.0","70.0","19.0","35.0","30.0","30.0","60.0","83.0","68.0","62.0","52.0","60.0","50.0","4.0","62.0","15.0","5.0","19.0","68.0","84.0","52.0","5.0","50.0","35.0","1.0"
"413","28.0","70.0","25.0","68.0","84.0","30.0","60.0","25.0","4.0","30.0","52.0","60.0","50.0","68.0","30.0","15.0","5.0","25.0","4.0","62.0","15.0","60.0","25.0","68.0","62.0","15.0","60.0","50.0","35.0","1.0"
"414","30.0","70.0","25.0","89.0","84.0","30.0","5.0","83.0","89.0","1.0","15.0","26.0","50.0","35.0","84.0","15.0","60.0","83.0","68.0","62.0","15.0","26.0","83.0","68.0","62.0","15.0","60.0","50.0","89.0","62.0"
"415","52.0","70.0","83.0","4.0","1.0","30.0","70.0","83.0","89.0","84.0","28.0","70.0","19.0","4.0","62.0","15.0","5.0","19.0","68.0","84.0","15.0","26.0","83.0","68.0","62.0","15.0","60.0","50.0","35.0","62.0"
"416","30.0","70.0","25.0","89.0","84.0","15.0","5.0","50.0","89.0","1.0","52.0","70.0","83.0","35.0","62.0","30.0","60.0","50.0","35.0","84.0","15.0","70.0","19.0","68.0","84.0","15.0","5.0","83.0","35.0","62.0"
"417","30.0","26.0","19.0","68.0","84.0","28.0","60.0","19.0","35.0","62.0","52.0","60.0","19.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0","52.0","5.0","25.0","4.0","62.0","28.0","70.0","19.0","35.0","84.0"
"418","30.0","26.0","83.0","89.0","84.0","30.0","26.0","83.0","89.0","1.0","15.0","60.0","50.0","35.0","62.0","52.0","60.0","19.0","4.0","62.0","?","26.0","50.0","?","84.0","15.0","5.0","19.0","68.0","1.0"
"419","30.0","60.0","25.0","68.0","84.0","52.0","60.0","50.0","68.0","62.0","15.0","5.0","19.0","68.0","84.0","52.0","60.0","25.0","68.0","30.0","52.0","26.0","25.0","35.0","62.0","15.0","60.0","19.0","68.0","1.0"
"420","28.0","5.0","83.0","4.0","84.0","30.0","5.0","25.0","89.0","62.0","28.0","5.0","19.0","35.0","62.0","28.0","70.0","83.0","35.0","62.0","15.0","5.0","25.0","35.0","30.0","52.0","60.0","25.0","35.0","62.0"
"421","28.0","26.0","19.0","89.0","84.0","15.0","60.0","25.0","89.0","30.0","15.0","26.0","50.0","35.0","84.0","15.0","60.0","83.0","35.0","62.0","15.0","5.0","83.0","68.0","30.0","15.0","60.0","83.0","35.0","62.0"
"422","30.0","26.0","25.0","4.0","84.0","15.0","60.0","19.0","89.0","62.0","52.0","26.0","50.0","4.0","84.0","15.0","26.0","19.0","89.0","1.0","28.0","5.0","50.0","68.0","1.0","15.0","60.0","25.0","35.0","62.0"
"423","30.0","70.0","19.0","35.0","84.0","30.0","60.0","83.0","89.0","62.0","15.0","70.0","19.0","68.0","62.0","15.0","60.0","83.0","35.0","62.0","30.0","70.0","83.0","68.0","62.0","30.0","60.0","19.0","35.0","30.0"
"424","28.0","5.0","25.0","35.0","84.0","52.0","70.0","19.0","68.0","30.0","28.0","5.0","19.0","4.0","84.0","30.0","5.0","19.0","4.0","62.0","15.0","5.0","50.0","68.0","62.0","15.0","60.0","50.0","68.0","62.0"
"425","30.0","70.0","50.0","89.0","30.0","28.0","70.0","19.0","68.0","30.0","30.0","60.0","25.0","4.0","62.0","?","60.0","50.0","4.0","84.0","15.0","26.0","50.0","89.0","84.0","15.0","5.0","83.0","35.0","1.0"
